,resource,resource_type,direct_access,frequency,member_id,version,time_range,resolution,file_fullpath,file_basename,file_dirname
4564,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,074,v2,19940101-19941231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19940101_19941231_074.nc4,conus_daily_eighth_19940101_19941231_074.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4565,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,048,v2,19850101-19851231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19850101_19851231_048.nc4,conus_daily_eighth_19850101_19851231_048.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4566,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,006,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_006.nc4,conus_daily_eighth_20100101_20101231_006.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4567,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,038,v2,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19920101_19921231_038.nc4,conus_daily_eighth_19920101_19921231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4568,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,090,v2,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19910101_19911231_090.nc4,conus_daily_eighth_19910101_19911231_090.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4569,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,046,v2,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19820101_19821231_046.nc4,conus_daily_eighth_19820101_19821231_046.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4570,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,051,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_051.nc4,conus_daily_eighth_19900101_19901231_051.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4571,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,079,v2,19980101-19981231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19980101_19981231_079.nc4,conus_daily_eighth_19980101_19981231_079.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4572,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,023,v2,19910101-19911231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19910101_19911231_023.nc4,conus_daily_eighth_19910101_19911231_023.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4573,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,073,v2,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19990101_19991231_073.nc4,conus_daily_eighth_19990101_19991231_073.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4574,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,036,v2,19950101-19951231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19950101_19951231_036.nc4,conus_daily_eighth_19950101_19951231_036.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4575,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,100,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_100.nc4,conus_daily_eighth_19880101_19881231_100.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4576,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,022,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_022.nc4,conus_daily_eighth_20010101_20011231_022.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4577,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,007,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_007.nc4,conus_daily_eighth_20010101_20011231_007.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4578,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,066,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_066.nc4,conus_daily_eighth_20100101_20101231_066.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4579,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,028,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_028.nc4,conus_daily_eighth_19880101_19881231_028.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4580,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,096,v2,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19810101_19811231_096.nc4,conus_daily_eighth_19810101_19811231_096.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4581,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,037,v2,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20160101_20161231_037.nc4,conus_daily_eighth_20160101_20161231_037.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4582,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,003,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_003.nc4,conus_daily_eighth_20100101_20101231_003.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4583,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,031,v2,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20160101_20161231_031.nc4,conus_daily_eighth_20160101_20161231_031.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4584,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,002,v2,20040101-20041231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20040101_20041231_002.nc4,conus_daily_eighth_20040101_20041231_002.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4585,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,042,v2,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20000101_20001231_042.nc4,conus_daily_eighth_20000101_20001231_042.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4586,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,086,v2,19820101-19821231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19820101_19821231_086.nc4,conus_daily_eighth_19820101_19821231_086.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4587,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,091,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_091.nc4,conus_daily_eighth_20050101_20051231_091.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4588,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,040,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_040.nc4,conus_daily_eighth_20050101_20051231_040.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4589,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,008,v2,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20110101_20111231_008.nc4,conus_daily_eighth_20110101_20111231_008.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4590,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,017,v2,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20120101_20121231_017.nc4,conus_daily_eighth_20120101_20121231_017.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4591,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,009,v2,20120101-20121231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20120101_20121231_009.nc4,conus_daily_eighth_20120101_20121231_009.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4592,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,099,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_099.nc4,conus_daily_eighth_19900101_19901231_099.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4593,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,085,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_085.nc4,conus_daily_eighth_20090101_20091231_085.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4594,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,006,v2,19900101-19901231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19900101_19901231_006.nc4,conus_daily_eighth_19900101_19901231_006.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4595,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,051,v2,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19860101_19861231_051.nc4,conus_daily_eighth_19860101_19861231_051.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4596,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,046,v2,20100101-20101231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20100101_20101231_046.nc4,conus_daily_eighth_20100101_20101231_046.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4597,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,016,v2,19990101-19991231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19990101_19991231_016.nc4,conus_daily_eighth_19990101_19991231_016.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4598,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,059,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_059.nc4,conus_daily_eighth_20050101_20051231_059.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4599,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,014,v2,20140101-20141231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20140101_20141231_014.nc4,conus_daily_eighth_20140101_20141231_014.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4600,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,053,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_053.nc4,conus_daily_eighth_20010101_20011231_053.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4601,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,038,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_038.nc4,conus_daily_eighth_20010101_20011231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4602,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,018,v2,20020101-20021231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20020101_20021231_018.nc4,conus_daily_eighth_20020101_20021231_018.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4603,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,039,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_039.nc4,conus_daily_eighth_20090101_20091231_039.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4604,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,017,v2,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19840101_19841231_017.nc4,conus_daily_eighth_19840101_19841231_017.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4605,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,024,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_024.nc4,conus_daily_eighth_20010101_20011231_024.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4606,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,067,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_067.nc4,conus_daily_eighth_19960101_19961231_067.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4607,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,059,v2,20030101-20031231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20030101_20031231_059.nc4,conus_daily_eighth_20030101_20031231_059.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4608,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,038,v2,19840101-19841231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19840101_19841231_038.nc4,conus_daily_eighth_19840101_19841231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4609,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,056,v2,20010101-20011231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20010101_20011231_056.nc4,conus_daily_eighth_20010101_20011231_056.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4610,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,038,v2,20090101-20091231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20090101_20091231_038.nc4,conus_daily_eighth_20090101_20091231_038.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4611,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,047,v2,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20160101_20161231_047.nc4,conus_daily_eighth_20160101_20161231_047.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4612,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,083,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_083.nc4,conus_daily_eighth_20050101_20051231_083.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4613,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,005,v2,19810101-19811231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19810101_19811231_005.nc4,conus_daily_eighth_19810101_19811231_005.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4614,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,029,v2,20110101-20111231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20110101_20111231_029.nc4,conus_daily_eighth_20110101_20111231_029.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4615,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,019,v2,20050101-20051231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20050101_20051231_019.nc4,conus_daily_eighth_20050101_20051231_019.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4616,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,078,v2,20140101-20141231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20140101_20141231_078.nc4,conus_daily_eighth_20140101_20141231_078.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4617,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,013,v2,19880101-19881231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19880101_19881231_013.nc4,conus_daily_eighth_19880101_19881231_013.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4618,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,037,v2,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19970101_19971231_037.nc4,conus_daily_eighth_19970101_19971231_037.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4619,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,027,v2,20060101-20061231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20060101_20061231_027.nc4,conus_daily_eighth_20060101_20061231_027.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4620,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,007,v2,19800101-19801231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19800101_19801231_007.nc4,conus_daily_eighth_19800101_19801231_007.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4621,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,056,v2,19970101-19971231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19970101_19971231_056.nc4,conus_daily_eighth_19970101_19971231_056.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4622,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,068,v2,20160101-20161231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20160101_20161231_068.nc4,conus_daily_eighth_20160101_20161231_068.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4623,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,099,v2,19860101-19861231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19860101_19861231_099.nc4,conus_daily_eighth_19860101_19861231_099.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4624,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,048,v2,19920101-19921231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19920101_19921231_048.nc4,conus_daily_eighth_19920101_19921231_048.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4625,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,004,v2,19960101-19961231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19960101_19961231_004.nc4,conus_daily_eighth_19960101_19961231_004.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4626,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,015,v2,19870101-19871231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19870101_19871231_015.nc4,conus_daily_eighth_19870101_19871231_015.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4627,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,004,v2,20000101-20001231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_20000101_20001231_004.nc4,conus_daily_eighth_20000101_20001231_004.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
4628,v2_landmask:GMET_V2:posix:/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/,posix,True,daily,043,v2,19930101-19931231,eighth,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/conus_daily_eighth_19930101_19931231_043.nc4,conus_daily_eighth_19930101_19931231_043.nc4,/glade/p/ral/hap/anewman/conus_v1p2/eighth/v2_landmask/
